STATION,DATE,TAVG,TMAX,TMIN
USW00023183,1/12/2022,59,70,49
USW00023183,1/13/2022,57,72,44
USW00023183,1/14/2022,59,71,50
USW00023183,1/15/2022,60,71,49
USW00023183,1/16/2022,59,74,45
USW00023183,1/17/2022,59,71,47
USW00023183,1/18/2022,60,69,53
USW00023183,1/19/2022,59,70,51
USW00023183,1/20/2022,58,71,47
USW00023183,1/21/2022,58,70,47
USW00023183,1/22/2022,59,70,48
USW00023183,1/23/2022,58,71,47
USW00023183,1/24/2022,57,69,46
USW00023183,1/25/2022,56,70,45
USW00023183,1/26/2022,57,69,43
USW00023183,1/27/2022,55,69,42
USW00023183,1/28/2022,60,71,49
USW00023183,1/29/2022,60,74,47
USW00023183,1/30/2022,64,74,52
USW00023183,1/31/2022,60,70,47
USW00023183,2/1/2022,58,70,51
USW00023183,2/2/2022,58,62,50
USW00023183,2/3/2022,49,58,37
USW00023183,2/4/2022,51,65,38
USW00023183,2/5/2022,56,67,47
USW00023183,2/6/2022,54,73,38
USW00023183,2/7/2022,63,72,51
USW00023183,2/8/2022,59,76,45
USW00023183,2/9/2022,63,79,48
USW00023183,2/10/2022,66,81,50
USW00023183,2/11/2022,65,80,50
USW00023183,2/12/2022,66,82,49
USW00023183,2/13/2022,66,82,52
USW00023183,2/14/2022,65,82,49
USW00023183,2/15/2022,64,79,49
USW00023183,2/16/2022,61,63,52
USW00023183,2/17/2022,56,68,48
USW00023183,2/18/2022,57,71,43
USW00023183,2/19/2022,62,79,46
USW00023183,2/20/2022,64,80,51
USW00023183,2/21/2022,64,72,50
USW00023183,2/22/2022,59,66,50
USW00023183,2/23/2022,54,56,42
USW00023183,2/24/2022,45,57,38
USW00023183,2/25/2022,51,65,40
USW00023183,2/26/2022,54,69,43
USW00023183,2/27/2022,59,73,45
USW00023183,2/28/2022,64,81,52
USW00023183,3/1/2022,67,84,51
USW00023183,3/2/2022,70,87,52
USW00023183,3/3/2022,72,88,59
USW00023183,3/4/2022,71,74,57
USW00023183,3/5/2022,61,71,53
USW00023183,3/6/2022,56,64,45
USW00023183,3/7/2022,56,69,45
USW00023183,3/8/2022,56,66,44
USW00023183,3/9/2022,57,72,45
USW00023183,3/10/2022,60,71,47
USW00023183,3/11/2022,57,71,45
USW00023183,3/12/2022,62,77,47
USW00023183,3/13/2022,64,80,49
USW00023183,3/14/2022,67,82,50
USW00023183,3/15/2022,70,86,54
USW00023183,3/16/2022,72,85,58
USW00023183,3/17/2022,72,80,59
USW00023183,3/18/2022,69,84,54
USW00023183,3/19/2022,70,86,55
USW00023183,3/20/2022,69,75,60
USW00023183,3/21/2022,65,77,57
USW00023183,3/22/2022,67,81,53
USW00023183,3/23/2022,71,81,60
USW00023183,3/24/2022,69,86,54
USW00023183,3/25/2022,75,96,60
USW00023183,3/26/2022,79,93,64
USW00023183,3/27/2022,77,95,61
USW00023183,3/28/2022,77,83,65
USW00023183,3/29/2022,65,71,56
USW00023183,3/30/2022,64,80,54
USW00023183,3/31/2022,71,83,58
USW00023183,4/1/2022,74,87,61
USW00023183,4/2/2022,75,89,61
USW00023183,4/3/2022,76,87,62
USW00023183,4/4/2022,75,88,62
USW00023183,4/5/2022,78,93,64
USW00023183,4/6/2022,81,95,65
USW00023183,4/7/2022,81,94,66
USW00023183,4/8/2022,82,97,64
USW00023183,4/9/2022,81,97,65
USW00023183,4/10/2022,80,90,65
USW00023183,4/11/2022,78,88,66
USW00023183,4/12/2022,72,75,58
USW00023183,4/13/2022,63,76,49
USW00023183,4/14/2022,67,84,54
USW00023183,4/15/2022,73,89,57
USW00023183,4/16/2022,75,91,60
USW00023183,4/17/2022,77,92,61
USW00023183,4/18/2022,79,95,65
USW00023183,4/19/2022,83,99,69
USW00023183,4/20/2022,81,90,67
USW00023183,4/21/2022,79,94,65
USW00023183,4/22/2022,78,80,66
USW00023183,4/23/2022,69,82,58
USW00023183,4/24/2022,73,86,59
USW00023183,4/25/2022,76,92,59
USW00023183,4/26/2022,81,99,63
USW00023183,4/27/2022,83,94,68
USW00023183,4/28/2022,80,93,64
USW00023183,4/29/2022,78,90,64
USW00023183,4/30/2022,80,96,63
USW00023183,5/1/2022,82,97,65
USW00023183,5/2/2022,82,93,68
USW00023183,5/3/2022,82,92,68
USW00023183,5/4/2022,80,93,67
USW00023183,5/5/2022,82,96,68
USW00023183,5/6/2022,84,99,68
USW00023183,5/7/2022,86,102,70
USW00023183,5/8/2022,87,96,74
USW00023183,5/9/2022,81,89,68
USW00023183,5/10/2022,79,90,66
USW00023183,5/11/2022,79,89,66
USW00023183,5/12/2022,73,86,59
USW00023183,5/13/2022,78,96,62
USW00023183,5/14/2022,85,104,68
USW00023183,5/15/2022,89,105,71
USW00023183,5/16/2022,91,105,74
USW00023183,5/17/2022,89,102,73
USW00023183,5/18/2022,90,103,75
USW00023183,5/19/2022,88,101,75
USW00023183,5/20/2022,85,99,71
USW00023183,5/21/2022,83,93,70
USW00023183,5/22/2022,84,97,71
USW00023183,5/23/2022,85,97,69
USW00023183,5/24/2022,87,99,73
USW00023183,5/25/2022,89,103,75
USW00023183,5/26/2022,92,105,78
USW00023183,5/27/2022,93,106,79
USW00023183,5/28/2022,91,102,77
USW00023183,5/29/2022,87,95,77
USW00023183,5/30/2022,85,95,73
USW00023183,5/31/2022,85,97,72
USW00023183,6/1/2022,87,100,72
USW00023183,6/2/2022,88,103,73
USW00023183,6/3/2022,90,103,76
USW00023183,6/4/2022,90,101,76
USW00023183,6/5/2022,91,102,78
USW00023183,6/6/2022,93,105,79
USW00023183,6/7/2022,95,107,77
USW00023183,6/8/2022,97,110,84
USW00023183,6/9/2022,98,109,84
USW00023183,6/10/2022,100,113,87
USW00023183,6/11/2022,103,114,90
USW00023183,6/12/2022,102,113,87
USW00023183,6/13/2022,100,108,90
USW00023183,6/14/2022,95,105,82
USW00023183,6/15/2022,94,107,81
USW00023183,6/16/2022,96,113,81
USW00023183,6/17/2022,101,111,90
USW00023183,6/18/2022,96,98,82
USW00023183,6/19/2022,87,101,79
USW00023183,6/20/2022,90,103,75
USW00023183,6/21/2022,93,108,79
USW00023183,6/22/2022,95,107,86
USW00023183,6/23/2022,98,108,84
USW00023183,6/24/2022,93,108,85
USW00023183,6/25/2022,94,107,79
USW00023183,6/26/2022,95,107,80
USW00023183,6/27/2022,87,103,79
USW00023183,6/28/2022,96,107,87
USW00023183,6/29/2022,99,109,89
USW00023183,6/30/2022,94,105,87
USW00023183,7/1/2022,98,108,88
USW00023183,7/2/2022,95,105,88
USW00023183,7/3/2022,98,109,87
USW00023183,7/4/2022,96,105,84
USW00023183,7/5/2022,96,105,87
USW00023183,7/6/2022,96,107,84
USW00023183,7/7/2022,96,107,84
USW00023183,7/8/2022,99,112,87
USW00023183,7/9/2022,101,112,87
USW00023183,7/10/2022,100,113,89
USW00023183,7/11/2022,104,115,91
USW00023183,7/12/2022,103,112,93
USW00023183,7/13/2022,101,113,93
USW00023183,7/14/2022,101,111,88
USW00023183,7/15/2022,98,112,88
USW00023183,7/16/2022,102,114,92
USW00023183,7/17/2022,101,112,81
USW00023183,7/18/2022,95,108,82
USW00023183,7/19/2022,102,111,94
USW00023183,7/20/2022,101,111,91
USW00023183,7/21/2022,101,110,90
USW00023183,7/22/2022,103,114,95
USW00023183,7/23/2022,99,108,84
USW00023183,7/24/2022,93,100,80
USW00023183,7/25/2022,90,102,83
USW00023183,7/26/2022,88,99,77
USW00023183,7/27/2022,90,98,83
USW00023183,7/28/2022,89,92,79
USW00023183,7/29/2022,86,100,78
USW00023183,7/30/2022,92,104,79
USW00023183,7/31/2022,88,103,80
USW00023183,8/1/2022,92,105,85
USW00023183,8/2/2022,97,107,89
USW00023183,8/3/2022,96,101,87
USW00023183,8/4/2022,89,95,75
USW00023183,8/5/2022,89,102,80
USW00023183,8/6/2022,96,108,86
USW00023183,8/7/2022,97,105,88
USW00023183,8/8/2022,94,104,85
USW00023183,8/9/2022,89,98,76
USW00023183,8/10/2022,93,104,84
USW00023183,8/11/2022,93,105,84
USW00023183,8/12/2022,97,106,80
USW00023183,8/13/2022,87,104,81
USW00023183,8/14/2022,90,101,81
USW00023183,8/15/2022,88,102,79
USW00023183,8/16/2022,95,105,85
USW00023183,8/17/2022,96,106,84
USW00023183,8/18/2022,92,105,82
USW00023183,8/19/2022,88,99,78
USW00023183,8/20/2022,86,97,79
USW00023183,8/21/2022,87,97,76
USW00023183,8/22/2022,85,99,77
USW00023183,8/23/2022,94,105,85
USW00023183,8/24/2022,92,101,84
USW00023183,8/25/2022,93,103,84
USW00023183,8/26/2022,96,106,87
USW00023183,8/27/2022,96,106,86
USW00023183,8/28/2022,94,104,85
USW00023183,8/29/2022,97,108,89
USW00023183,8/30/2022,99,111,89
USW00023183,8/31/2022,99,109,89
USW00023183,9/1/2022,98,108,89
USW00023183,9/2/2022,96,108,87
USW00023183,9/3/2022,97,108,87
USW00023183,9/4/2022,98,109,88
USW00023183,9/5/2022,98,109,88
USW00023183,9/6/2022,99,110,87
USW00023183,9/7/2022,97,108,86
USW00023183,9/8/2022,94,104,85
USW00023183,9/9/2022,94,101,75
USW00023183,9/10/2022,82,95,74
USW00023183,9/11/2022,90,103,76
USW00023183,9/12/2022,86,96,76
USW00023183,9/13/2022,87,97,81
USW00023183,9/14/2022,87,98,78
USW00023183,9/15/2022,89,98,79
USW00023183,9/16/2022,88,98,80
USW00023183,9/17/2022,88,100,77
USW00023183,9/18/2022,88,102,74
USW00023183,9/19/2022,91,104,78
USW00023183,9/20/2022,92,97,81
USW00023183,9/21/2022,85,88,79
USW00023183,9/22/2022,82,93,77
USW00023183,9/23/2022,88,101,80
USW00023183,9/24/2022,88,103,78
USW00023183,9/25/2022,92,104,77
USW00023183,9/26/2022,92,105,77
USW00023183,9/27/2022,94,103,85
USW00023183,9/28/2022,92,102,82
USW00023183,9/29/2022,88,101,78
USW00023183,9/30/2022,87,98,76
USW00023183,10/1/2022,86,97,76
USW00023183,10/2/2022,87,98,78
USW00023183,10/3/2022,88,99,78
USW00023183,10/4/2022,80,93,72
USW00023183,10/5/2022,83,94,74
USW00023183,10/6/2022,85,94,76
USW00023183,10/7/2022,83,93,75
USW00023183,10/8/2022,81,90,73
USW00023183,10/9/2022,78,91,69
USW00023183,10/10/2022,81,91,71
USW00023183,10/11/2022,82,94,73
USW00023183,10/12/2022,83,95,71
USW00023183,10/13/2022,84,97,71
USW00023183,10/14/2022,85,98,71
USW00023183,10/15/2022,81,82,65
USW00023183,10/16/2022,69,78,63
USW00023183,10/17/2022,72,83,64
USW00023183,10/18/2022,77,87,69
USW00023183,10/19/2022,78,88,69
USW00023183,10/20/2022,80,91,69
USW00023183,10/21/2022,79,90,68
USW00023183,10/22/2022,78,90,68
USW00023183,10/23/2022,75,78,66
USW00023183,10/24/2022,66,73,57
USW00023183,10/25/2022,64,77,53
USW00023183,10/26/2022,66,79,54
USW00023183,10/27/2022,68,81,54
USW00023183,10/28/2022,69,81,58
USW00023183,10/29/2022,69,83,56
USW00023183,10/30/2022,68,79,55
USW00023183,10/31/2022,68,83,56
USW00023183,11/1/2022,69,81,61
USW00023183,11/2/2022,69,80,59
USW00023183,11/3/2022,64,68,50
USW00023183,11/4/2022,54,64,45
USW00023183,11/5/2022,57,70,48
USW00023183,11/6/2022,62,79,49
USW00023183,11/7/2022,66,79,55
USW00023183,11/8/2022,66,81,54
USW00023183,11/9/2022,65,72,56
USW00023183,11/10/2022,58,69,50
USW00023183,11/11/2022,58,70,47
USW00023183,11/12/2022,59,74,47
USW00023183,11/13/2022,58,69,46
USW00023183,11/14/2022,56,67,45
USW00023183,11/15/2022,56,71,44
USW00023183,11/16/2022,58,70,43
USW00023183,11/17/2022,59,71,45
USW00023183,11/18/2022,58,72,47
USW00023183,11/19/2022,60,73,45
USW00023183,11/20/2022,64,72,54
USW00023183,11/21/2022,60,74,47
USW00023183,11/22/2022,61,75,48
